query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0090	ma ho so cua ho so dao tao nhan su so 12 la gi	diacritic_variant	gold-012	3	answer	76	105		Mã hồ sơ là HS-2028-012.	Mã hồ sơ là HS-2028-012.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-012."",""start"":76,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0091	Ngân sách của hồ sơ HS-2028-012 là bao nhiêu?	table_numeric	gold-012	3	answer	107	165		Ngân sách được phê duyệt là 324 triệu đồng.	Ngân sách được phê duyệt là 324 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":165,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Ngân sách được phê duyệt là 324 triệu đồng."",""start"":107,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0092	ngan sach ho so hs-2028-012 bao nhieu	diacritic_variant	gold-012	3	answer	107	165		Ngân sách được phê duyệt là 324 triệu đồng.	Ngân sách được phê duyệt là 324 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":165,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Ngân sách được phê duyệt là 324 triệu đồng."",""start"":107,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0093	Trong kế hoạch triển khai đào tạo nhân sự, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2028-012 phải hoàn tất chính xác vào ngày nào?	long_context	gold-012	3	answer	167	218		Hạn hoàn tất là ngày 16 tháng 08 năm 2026.	Hạn hoàn tất là ngày 16 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":218,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Hạn hoàn tất là ngày 16 tháng 08 năm 2026."",""start"":167,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0094	han hoan tat hs-2028-012 la ngay nao	diacritic_variant	gold-012	3	answer	167	218		Hạn hoàn tất là ngày 16 tháng 08 năm 2026.	Hạn hoàn tất là ngày 16 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":218,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Hạn hoàn tất là ngày 16 tháng 08 năm 2026."",""start"":167,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0095	Đơn vị nào phụ trách hồ sơ HS-2028-012?	named_entity	gold-012	3	answer	220	280		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":280,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":220,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0096	BATTT phụ trách hồ sơ HS-2028-012 phải không?	abbreviation	gold-012	3	answer	220	280		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":280,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":220,""versionId"":""version-gold-012-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-012-v1""],""currentVersionId"":""version-gold-012-v1"",""logicalDocumentId"":""logical-gold-012""}"	{}	"{""gold-003"":1,""gold-012"":3,""gold-021"":1}"
q-0097	Mã hồ sơ của “Hồ sơ sao lưu dữ liệu số 13” là gì?	named_entity	gold-013	3	answer	74	103		Mã hồ sơ là HS-2026-013.	Mã hồ sơ là HS-2026-013.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-013."",""start"":74,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0098	ma ho so cua ho so sao luu du lieu so 13 la gi	diacritic_variant	gold-013	3	answer	74	103		Mã hồ sơ là HS-2026-013.	Mã hồ sơ là HS-2026-013.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-013."",""start"":74,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0099	Ngân sách của hồ sơ HS-2026-013 là bao nhiêu?	table_numeric	gold-013	3	answer	105	163		Ngân sách được phê duyệt là 341 triệu đồng.	Ngân sách được phê duyệt là 341 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":163,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Ngân sách được phê duyệt là 341 triệu đồng."",""start"":105,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0100	ngan sach ho so hs-2026-013 bao nhieu	diacritic_variant	gold-013	3	answer	105	163		Ngân sách được phê duyệt là 341 triệu đồng.	Ngân sách được phê duyệt là 341 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":163,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Ngân sách được phê duyệt là 341 triệu đồng."",""start"":105,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0101	Trong kế hoạch triển khai sao lưu dữ liệu, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2026-013 phải hoàn tất chính xác vào ngày nào?	long_context	gold-013	3	answer	165	216		Hạn hoàn tất là ngày 17 tháng 09 năm 2026.	Hạn hoàn tất là ngày 17 tháng 09 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":216,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Hạn hoàn tất là ngày 17 tháng 09 năm 2026."",""start"":165,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0102	han hoan tat hs-2026-013 la ngay nao	diacritic_variant	gold-013	3	answer	165	216		Hạn hoàn tất là ngày 17 tháng 09 năm 2026.	Hạn hoàn tất là ngày 17 tháng 09 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":216,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Hạn hoàn tất là ngày 17 tháng 09 năm 2026."",""start"":165,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0103	Đơn vị nào phụ trách hồ sơ HS-2026-013?	named_entity	gold-013	3	answer	218	270		Đơn vị phụ trách là Phòng Nhân sự (PNS).	Đơn vị phụ trách là Phòng Nhân sự (PNS).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":270,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Nhân sự (PNS)."",""start"":218,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0104	PNS phụ trách hồ sơ HS-2026-013 phải không?	abbreviation	gold-013	3	answer	218	270		Đơn vị phụ trách là Phòng Nhân sự (PNS).	Đơn vị phụ trách là Phòng Nhân sự (PNS).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":270,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Nhân sự (PNS)."",""start"":218,""versionId"":""version-gold-013-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-013-v1""],""currentVersionId"":""version-gold-013-v1"",""logicalDocumentId"":""logical-gold-013""}"	{}	"{""gold-004"":1,""gold-013"":3,""gold-022"":1}"
q-0105	Mã hồ sơ của “Hồ sơ quản lý hợp đồng số 14” là gì?	named_entity	gold-014	3	answer	78	107		Mã hồ sơ là HS-2027-014.	Mã hồ sơ là HS-2027-014.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-014."",""start"":78,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0106	ma ho so cua ho so quan ly hop dong so 14 la gi	diacritic_variant	gold-014	3	answer	78	107		Mã hồ sơ là HS-2027-014.	Mã hồ sơ là HS-2027-014.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-014."",""start"":78,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0107	Ngân sách của hồ sơ HS-2027-014 là bao nhiêu?	table_numeric	gold-014	3	answer	109	167		Ngân sách được phê duyệt là 358 triệu đồng.	Ngân sách được phê duyệt là 358 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Ngân sách được phê duyệt là 358 triệu đồng."",""start"":109,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0108	ngan sach ho so hs-2027-014 bao nhieu	diacritic_variant	gold-014	3	answer	109	167		Ngân sách được phê duyệt là 358 triệu đồng.	Ngân sách được phê duyệt là 358 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Ngân sách được phê duyệt là 358 triệu đồng."",""start"":109,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0109	Trong kế hoạch triển khai quản lý hợp đồng, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2027-014 phải hoàn tất chính xác vào ngày nào?	long_context	gold-014	3	answer	169	220		Hạn hoàn tất là ngày 18 tháng 10 năm 2026.	Hạn hoàn tất là ngày 18 tháng 10 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Hạn hoàn tất là ngày 18 tháng 10 năm 2026."",""start"":169,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0110	han hoan tat hs-2027-014 la ngay nao	diacritic_variant	gold-014	3	answer	169	220		Hạn hoàn tất là ngày 18 tháng 10 năm 2026.	Hạn hoàn tất là ngày 18 tháng 10 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Hạn hoàn tất là ngày 18 tháng 10 năm 2026."",""start"":169,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
q-0111	Đơn vị nào phụ trách hồ sơ HS-2027-014?	named_entity	gold-014	3	answer	222	280		Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":280,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL)."",""start"":222,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-014-v1""],""currentVersionId"":""version-gold-014-v1"",""logicalDocumentId"":""logical-gold-014""}"	{}	"{""gold-005"":1,""gold-014"":3}"
